fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
24/04/2020,51,35,Argentina,Chaco,,3581,7,174,1,,,,,,,,,chaco
24/04/2020,51,35,Argentina,Córdoba,,3584,3,175,1,,,,,,,,,cordoba
24/04/2020,51,35,Argentina,Corrientes,,3588,4,175,0,,,,,,,,,corrientes
24/04/2020,51,35,Argentina,La Rioja,,3590,2,175,0,,,,,,,,,la-rioja
24/04/2020,51,35,Argentina,Misiones,Posadas,3591,1,176,1,,,,,,,,,misiones
24/04/2020,51,35,Argentina,Río Negro,,3602,11,176,0,,,,,,,,,rio-negro
24/04/2020,51,35,Argentina,Santa Cruz,,3603,1,176,0,,,,,,,,,santa-cruz
24/04/2020,51,35,Argentina,Santa Fe,Sancti Spiritu,3604,1,176,0,,,,,,,,,santa-fe
24/04/2020,51,35,Argentina,Santa Fe,Capitán Bermúdez,3605,1,176,0,,,,,,,,,santa-fe
24/04/2020,51,35,Argentina,Santa Fe,Venado Tuerto,3606,1,176,0,,,,,,,,,santa-fe
24/04/2020,51,35,Argentina,Tierra del Fuego,,3607,1,176,0,,,,,,,,,tierra-del-fuego
24/04/2020,51,35,Argentina,Indeterminado,,3607,0,176,0,1030,144,36067,39674,transmision comunitaria,,,,no-data
25/04/2020,52,36,Argentina,Buenos Aires,,3701,94,178,2,,,,,,,,,buenos-aires
25/04/2020,52,36,Argentina,CABA,,3756,55,182,4,,,,,,,,,capital-federal
25/04/2020,52,36,Argentina,Chaco,,3763,7,182,0,,,,,,,,,chaco
25/04/2020,52,36,Argentina,Córdoba,,3764,1,183,1,,,,,,,,,cordoba
25/04/2020,52,36,Argentina,Corrientes,,3765,1,183,0,,,,,,,,,corrientes
25/04/2020,52,36,Argentina,La Rioja,,3768,3,184,1,,,,,,,,,la-rioja
25/04/2020,52,36,Argentina,Río Negro,,3772,4,185,1,,,,,,,,,rio-negro
25/04/2020,52,36,Argentina,Santa Fe,Fray Luis Beltrán,3774,2,185,0,,,,,,,,,santa-fe
25/04/2020,52,36,Argentina,Santa Fe,Rosario,3775,1,185,0,,,,,,,,,santa-fe
25/04/2020,52,36,Argentina,Santiago del Estero,,3776,1,185,0,,,,,,,,,santiago-del-estero
25/04/2020,52,36,Argentina,Tierra del Fuego,,3780,4,185,0,,,,,,,,,tierra-del-fuego
25/04/2020,52,36,Argentina,Indeterminado,,3780,0,185,0,1107,139,37654,41434,transmision comunitaria,,,,no-data
26/04/2020,53,37,Argentina,Tucumán,,3781,1,185,0,,,,,,,,,tucuman
26/04/2020,53,37,Argentina,Buenos Aires,,3837,56,187,2,,,,,,,,,buenos-aires
26/04/2020,53,37,Argentina,CABA,,3873,36,192,5,,,,,,,,,capital-federal
26/04/2020,53,37,Argentina,Chaco,,3876,3,192,0,,,,,,,,,chaco
26/04/2020,53,37,Argentina,Córdoba,,3879,3,192,0,,,,,,,,,cordoba
26/04/2020,53,37,Argentina,Corrientes,,3885,6,192,0,,,,,,,,,corrientes
26/04/2020,53,37,Argentina,La Rioja,,3885,0,192,0,,,,,,,,,la-rioja
26/04/2020,53,37,Argentina,Río Negro,,3886,1,192,0,,,,,,,,,rio-negro
26/04/2020,53,37,Argentina,Santiago del Estero,,3888,2,192,0,,,,,,,,,santiago-del-estero
26/04/2020,53,37,Argentina,Tierra del Fuego,,3888,0,192,0,,,,,,,,,tierra-del-fuego
26/04/2020,53,37,Argentina,Santa Cruz,,3889,1,192,0,,,,,,,,,santa-cruz
26/04/2020,53,37,Argentina,Salta,,3890,1,192,0,,,,,,,,,salta
26/04/2020,53,37,Argentina,Neuquén,,3891,1,192,0,,,,,,,,,neuquen
26/04/2020,53,37,Argentina,Entre Ríos,,3892,1,192,0,,,,,,,,,entre-rios
26/04/2020,53,37,Argentina,Indeterminado,,3892,0,192,0,1140,151,39420,43312,,,,,no-data
27/04/2020,54,38,Argentina,Buenos Aires,,3942,50,193,1,,,,,,,,,buenos-aires
27/04/2020,54,38,Argentina,CABA,,3974,32,195,2,,,,,,,,,capital-federal
27/04/2020,54,38,Argentina,Chaco,,3984,10,196,1,,,,,,,,,chaco
27/04/2020,54,38,Argentina,Misiones,,3986,2,196,0,,,,,,,,,misiones
27/04/2020,54,38,Argentina,Neuquén,,3989,3,196,0,,,,,,,,,neuquen
27/04/2020,54,38,Argentina,Río Negro,,3997,8,196,0,,,,,,,,,rio-negro
27/04/2020,54,38,Argentina,Santa Cruz,,4002,5,196,0,,,,,,,,,santa-cruz
27/04/2020,54,38,Argentina,Tierra del Fuego,,4003,1,196,0,,,,,,,,,tierra-del-fuego
27/04/2020,54,38,Argentina,Córdoba,,4003,0,197,1,,,,,,,,,cordoba
27/04/2020,54,38,Argentina,Indeterminado,,4003,0,197,0,1162,155,40959,44962,,,,,no-data
28/04/2020,55,39,Argentina,Buenos Aires,,4051,48,203,6,,,,,,,,,buenos-aires
28/04/2020,55,39,Argentina,CABA,,4101,50,205,2,,,,,,,,,capital-federal
28/04/2020,55,39,Argentina,Córdoba,,4103,2,206,1,,,,,,,,,cordoba
28/04/2020,55,39,Argentina,Corrientes,,4104,1,206,0,,,,,,,,,corrientes
28/04/2020,55,39,Argentina,La Rioja,,4105,1,206,0,,,,,,,,,la-rioja
28/04/2020,55,39,Argentina,Mendoza,,4106,1,206,0,,,,,,,,,mendoza
28/04/2020,55,39,Argentina,Río Negro,,4119,13,206,0,,,,,,,,,rio-negro
28/04/2020,55,39,Argentina,Santa Fe,Fray Luis Beltrán,4120,1,206,0,,,,,,,,,santa-fe
28/04/2020,55,39,Argentina,Tierra del Fuego,,4126,6,206,0,,,,,,,,,tierra-del-fuego
28/04/2020,55,39,Argentina,Tucumán,,4127,1,206,0,,,,,,,,,tucuman
28/04/2020,55,39,Argentina,Neuquén,,4127,0,207,1,,,,,,,,,neuquen
28/04/2020,55,39,Argentina,Indeterminado,,4127,0,207,0,1192,154,42710,46837,,,,,no-data
29/04/2020,56,40,Argentina,Buenos Aires,,4230,103,209,2,,,,,,,,,buenos-aires
29/04/2020,56,40,Argentina,CABA,,4264,34,212,3,,,,,,,,,capital-federal
29/04/2020,56,40,Argentina,Chaco,,4268,4,213,1,,,,,,,,,chaco
29/04/2020,56,40,Argentina,Córdoba,,4269,1,213,0,,,,,,,,,cordoba
29/04/2020,56,40,Argentina,La Rioja,,4270,1,213,0,,,,,,,,,la-rioja
29/04/2020,56,40,Argentina,Mendoza,,4272,2,213,0,,,,,,,,,mendoza
29/04/2020,56,40,Argentina,Misiones,,4276,4,213,0,,,,,,,,,misiones
29/04/2020,56,40,Argentina,Neuquén,,4277,1,213,0,,,,,,,,,neuquen
29/04/2020,56,40,Argentina,Río Negro,,4285,8,214,1,,,,,,,,,rio-negro
29/04/2020,56,40,Argentina,Indeterminado,,4285,0,214,0,1256,157,44828,49113,,,,,no-data
30/04/2020,57,41,Argentina,Buenos Aires,,4351,66,216,2,,,,,,,,,buenos-aires
30/04/2020,57,41,Argentina,CABA,,4396,45,218,2,,,,,,,,,capital-federal
30/04/2020,57,41,Argentina,Chaco,,4399,3,218,0,,,,,,,,,chaco
30/04/2020,57,41,Argentina,Córdoba,,4401,2,218,0,,,,,,,,,cordoba
30/04/2020,57,41,Argentina,Corrientes,,4402,1,218,0,,,,,,,,,corrientes
30/04/2020,57,41,Argentina,Mendoza,,4407,5,218,0,,,,,,,,,mendoza
30/04/2020,57,41,Argentina,Neuquén,,4408,1,218,0,,,,,,,,se quita 1 caso confirmado en el parte del 1/5/2020,neuquen
30/04/2020,57,41,Argentina,Río Negro,,4422,14,218,0,,,,,,,,,rio-negro
30/04/2020,57,41,Argentina,Santa Cruz,,4423,1,218,0,,,,,,,,,santa-cruz
30/04/2020,57,41,Argentina,Tierra del Fuego,,4425,2,218,0,,,,,,,,,tierra-del-fuego
30/04/2020,57,41,Argentina,Tucumán,,4427,2,218,0,,,,,,,,,tucuman
30/04/2020,57,41,Argentina,Indeterminado,,4427,0,218,0,1292,159,46828,51256,,,,,no-data
1/05/2020,58,42,Argentina,Buenos Aires,,4461,34,221,3,,,,,,,,,buenos-aires
1/05/2020,58,42,Argentina,CABA,,4490,29,225,4,,,,,,,,,capital-federal
1/05/2020,58,42,Argentina,Chaco,,4502,12,225,0,,,,,,,,,chaco
1/05/2020,58,42,Argentina,Chubut,,4503,1,225,0,,,,,,,,,chubut
1/05/2020,58,42,Argentina,Córdoba,,4516,13,225,0,,,,,,,,,cordoba
1/05/2020,58,42,Argentina,Corrientes,,4516,0,225,0,,,,,,,,se quita 1 caso confirmado en el parte del 4/5/2020,corrientes
1/05/2020,58,42,Argentina,Entre Ríos,,4518,2,225,0,,,,,,,,,entre-rios
1/05/2020,58,42,Argentina,La Rioja,,4521,3,225,0,,,,,,,,,la-rioja
1/05/2020,58,42,Argentina,Mendoza,,4522,1,225,0,,,,,,,,,mendoza
1/05/2020,58,42,Argentina,Río Negro,,4530,8,225,0,,,,,,,,,rio-negro
1/05/2020,58,42,Argentina,Tierra del Fuego,,4531,1,225,0,,,,,,,,,tierra-del-fuego
1/05/2020,58,42,Argentina,Indeterminado,,4531,0,225,0,1320,164,47467,61530,,,,,no-data
2/05/2020,59,43,Argentina,Santa Fe,,4531,0,225,0,,,,,,,,,santa-fe
2/05/2020,59,43,Argentina,CABA, ,4589,58,233,8,,,,,,,https://www.unosantafe.com.ar/el-pais/son-237-los-muertos-coronavirus-el-pais-y-son-4681-los-infectados-n2581720.html,,capital-federal
2/05/2020,59,43,Argentina,Buenos Aires, ,4634,45,235,2,,,,,,,,,buenos-aires
2/05/2020,59,43,Argentina,Córdoba,,4646,12,236,1,,,,,,,,,cordoba
2/05/2020,59,43,Argentina,Misiones,,4658,12,236,0,,,,,,,,,misiones
2/05/2020,59,43,Argentina,Chaco,,4669,11,237,1,,,,,,,,,chaco
2/05/2020,59,43,Argentina,Río Negro,,4675,6,237,0,,,,,,,,,rio-negro
2/05/2020,59,43,Argentina,Tierra del Fuego,,4678,3,237,0,,,,,,,,,tierra-del-fuego
2/05/2020,59,43,Argentina,Chubut,,4679,1,237,0,,,,,,,,,chubut
2/05/2020,59,43,Argentina,Mendoza,,4679,0,237,0,,,,,,,,se quita 1 caso confirmado en el parte del 3/5/2020,mendoza
2/05/2020,59,43,Argentina,Indeterminado,,4679,0,237,0,1354,161,50098,54779,,,,,no-data
3/05/2020,60,44,Argentina,Santa Fe,,4679,0,237,0,,,,,,,,,santa-fe
3/05/2020,60,44,Argentina,CABA, ,4728,49,239,2,,,,,,,,,capital-federal
3/05/2020,60,44,Argentina,Buenos Aires, ,4766,38,242,3,,,,,,,,,buenos-aires
3/05/2020,60,44,Argentina,Córdoba,,4767,1,244,2,,,,,,,,,cordoba
3/05/2020,60,44,Argentina,Misiones,,4767,0,244,0,,,,,,,,,misiones
3/05/2020,60,44,Argentina,Chaco,,4772,5,245,1,,,,,,,,,chaco
3/05/2020,60,44,Argentina,Río Negro,,4778,6,246,1,,,,,,,,,rio-negro
3/05/2020,60,44,Argentina,Tierra del Fuego,,4780,2,246,0,,,,,,,,,tierra-del-fuego
3/05/2020,60,44,Argentina,Chubut,,4780,0,246,0,,,,,,,,,chubut
3/05/2020,60,44,Argentina,Mendoza,,4780,0,246,0,,,,,,,https://www.argentina.gob.ar/sites/default/files/03-05-20_reporte_vespertino_covid_19.pdf,"En el día de hoy, Mendoza reclasificó uno de sus casos que figuraba como confirmado, a descartado, por un error de carga",mendoza
3/05/2020,60,44,Argentina,Entre Ríos,,4782,2,246,0,,,,,,,,,entre-rios
3/05/2020,60,44,Argentina,Indeterminado,,4782,0,246,0,1442,146,51590,56372,,,,,no-data
4/05/2020,61,45,Argentina,Buenos Aires,,4820,38,253,7,,,,,,,,,buenos-aires
4/05/2020,61,45,Argentina,CABA,,4863,43,257,4,,,,,,,,,capital-federal
4/05/2020,61,45,Argentina,Chaco,,4868,5,258,1,,,,,,,,,chaco
4/05/2020,61,45,Argentina,Córdoba,,4874,6,260,2,,,,,,,,,cordoba
4/05/2020,61,45,Argentina,La Rioja,,4875,1,260,0,,,,,,,,,la-rioja
4/05/2020,61,45,Argentina,Misiones,,4876,1,260,0,,,,,,,,,misiones
4/05/2020,61,45,Argentina,Río Negro,,4883,7,260,0,,,,,,,,,rio-negro
4/05/2020,61,45,Argentina,Tucumán,,4886,3,260,0,,,,,,,,,tucuman
4/05/2020,61,45,Argentina,Indeterminado,,4886,0,260,0,1472,148,53203,58089,,,,,no-data
5/05/2020,62,46,Argentina,Buenos Aires,,4944,58,261,1,,,,,,,,,buenos-aires
5/05/2020,62,46,Argentina,CABA,,5001,57,262,1,,,,,,,,,capital-federal
5/05/2020,62,46,Argentina,Chaco,,5012,11,262,0,,,,,,,,,chaco
5/05/2020,62,46,Argentina,Córdoba,,5013,1,264,2,,,,,,,,,cordoba
5/05/2020,62,46,Argentina,Río Negro,,5017,4,264,0,,,,,,,,,rio-negro
5/05/2020,62,46,Argentina,Santa Fe,,5018,1,264,0,,,,,,,,,santa-fe
5/05/2020,62,46,Argentina,Mendoza,,5019,1,264,0,,,,,,,,,mendoza
5/05/2020,62,46,Argentina,Entre Ríos,,5020,1,264,0,,,,,,,,,entre-rios
5/05/2020,62,46,Argentina,Indeterminado,,5020,0,264,0,1524,143,55227,60247,,,,,no-data
6/05/2020,63,47,Argentina,Buenos Aires,,5083,63,269,5,,,,,,,,,buenos-aires
6/05/2020,63,47,Argentina,CABA,,5185,102,271,2,,,,,,,,,capital-federal
6/05/2020,63,47,Argentina,Chaco,,5193,8,272,1,,,,,,,,,chaco
6/05/2020,63,47,Argentina,Córdoba,,5198,5,272,0,,,,,,,,,cordoba
6/05/2020,63,47,Argentina,Corrientes,,5201,3,272,0,,,,,,,,,corrientes
6/05/2020,63,47,Argentina,La Rioja,,5202,1,272,0,,,,,,,,,la-rioja
6/05/2020,63,47,Argentina,Río Negro,,5208,6,273,1,,,,,,,,,rio-negro
6/05/2020,63,47,Argentina,Indeterminado,,5208,0,273,0,1601,151,57176,62384,,,,,no-data
7/05/2020,64,48,Argentina,Buenos Aires,,5258,50,279,6,,,,,,,,,buenos-aires
7/05/2020,64,48,Argentina,CABA,,5335,77,281,2,,,,,,,,,capital-federal
7/05/2020,64,48,Argentina,Chaco,,5361,26,281,0,,,,,,,,,chaco
7/05/2020,64,48,Argentina,Córdoba,,5365,4,281,0,,,,,,,,,chaco
7/05/2020,64,48,Argentina,Corrientes,,5366,1,281,0,,,,,,,,,corrientes
7/05/2020,64,48,Argentina,La Rioja,,5367,1,281,0,,,,,,,,,la-rioja
7/05/2020,64,48,Argentina,Río Negro,,5370,3,281,0,,,,,,,,,rio-negro
7/05/2020,64,48,Argentina,San Juan,,5371,1,281,0,,,,,,,,,san-juan
7/05/2020,64,48,Argentina,Santa Fe,,5371,0,282,1,,,,,,,,,santa-fe
7/05/2020,64,48,Argentina,Indeterminado,,5371,0,282,0,1659,155,59080,64451,,,,,no-data
8/05/2020,65,49,Argentina,Buenos Aires,,5448,77,287,5,,,,,,,,,buenos-aires
8/05/2020,65,49,Argentina,CABA,,5578,130,293,6,,,,,,,,,capital-federal
8/05/2020,65,49,Argentina,Chaco,,5604,26,293,0,,,,,,,,,chaco
8/05/2020,65,49,Argentina,Córdoba,,5606,2,293,0,,,,,,,,,cordoba
8/05/2020,65,49,Argentina,Corrientes,,5607,1,293,0,,,,,,,,,corrientes
8/05/2020,65,49,Argentina,La Rioja,,5608,1,293,0,,,,,,,,,la-rioja
8/05/2020,65,49,Argentina,Mendoza,,5609,1,293,0,,,,,,,,,mendoza
8/05/2020,65,49,Argentina,Río Negro,,5611,2,293,0,,,,,,,,,rio-negro
8/05/2020,65,49,Argentina,Santa Fe,,5611,0,293,0,,,,,,,,,santa-fe
8/05/2020,65,49,Argentina,Indeterminado,,5611,0,293,0,1728,157,61025,66636,,,,,no-data
9/05/2020,66,50,Argentina,Buenos Aires,,5671,60,297,4,,,,,,,,,buenos-aires
9/05/2020,66,50,Argentina,CABA,,5754,83,299,2,,,,,,,,,capital-federal
9/05/2020,66,50,Argentina,Chaco,,5763,9,299,0,,,,,,,,,chaco
9/05/2020,66,50,Argentina,Córdoba,,5769,6,299,0,,,,,,,,,cordoba
9/05/2020,66,50,Argentina,Corrientes,,5770,1,299,0,,,,,,,,,corrientes
9/05/2020,66,50,Argentina,La Rioja,,5770,0,300,1,,,,,,,,,la-rioja
9/05/2020,66,50,Argentina,Neuquén,,5771,1,300,0,,,,,,,,,neuquen
9/05/2020,66,50,Argentina,Mendoza,,5771,0,300,0,,,,,,,,,mendoza
9/05/2020,66,50,Argentina,Río Negro,,5775,4,300,0,,,,,,,,,rio-negro
9/05/2020,66,50,Argentina,Santa Fe,,5775,0,300,0,,,,,,,,,santa-fe
9/05/2020,66,50,Argentina,Tierra del Fuego,,5776,1,300,0,,,,,,,,"***Se  incluyen  13  casos  existentes  en  las  Islas  Malvinas  según  información  de  prensa (debido  a  la  ocupación  ilegal  del  Reino  Unido,  Gran  Bretaña  e  Irlandadel  Norte  no  es posible  contar  con  información  propia  sobre  el  impacto  del  COVID -19  en  esa  parte  del territorio argentino).",tierra-del-fuego
9/05/2020,66,50,Argentina,Indeterminado,,5776,0,300,0,1757,160,62760,68536,,,,,no-data
10/05/2020,67,51,Argentina,Buenos Aires,,5827,51,304,4,,,,,,,,,buenos-aires
10/05/2020,67,51,Argentina,CABA,,5992,165,305,1,,,,,,,,,capital-federal
10/05/2020,67,51,Argentina,Chaco,,6024,32,305,0,,,,,,,,,chaco
10/05/2020,67,51,Argentina,Córdoba,,6029,5,305,0,,,,,,,,,cordoba
10/05/2020,67,51,Argentina,Corrientes,,6029,0,305,0,,,,,,,,,corrientes
10/05/2020,67,51,Argentina,La Rioja,,6029,0,305,0,,,,,,,,,la-rioja
10/05/2020,67,51,Argentina,Neuquén,,6029,0,305,0,,,,,,,,,neuquen
10/05/2020,67,51,Argentina,Mendoza,,6029,0,305,0,,,,,,,,,mendoza
10/05/2020,67,51,Argentina,Río Negro,,6031,2,305,0,,,,,,,,,rio-negro
10/05/2020,67,51,Argentina,Santa Fe,,6031,0,305,0,,,,,,,,,santa-fe
10/05/2020,67,51,Argentina,Santiago del Estero,,6032,1,305,0,,,,,,,,,santiago-del-estero
10/05/2020,67,51,Argentina,Tierra del Fuego,,6034,2,305,0,,,,,,,,,tierra-del-fuego
10/05/2020,67,51,Argentina,Indeterminado,,6034,0,305,0,1837,164,64104,70138,,,,,no-data
11/05/2020,68,52,Argentina,Buenos Aires,,6078,44,309,4,,,,,,,,,buenos-aires
11/05/2020,68,52,Argentina,CABA,,6215,137,312,3,,,,,,,,,capital-federal
11/05/2020,68,52,Argentina,Chaco,,6232,17,313,1,,,,,,,,,chaco
11/05/2020,68,52,Argentina,Córdoba,,6246,14,313,0,,,,,,,,,cordoba
11/05/2020,68,52,Argentina,Corrientes,,6262,16,313,0,,,,,,,,,corrientes
11/05/2020,68,52,Argentina,La Rioja,,6263,1,313,0,,,,,,,,,la-rioja
11/05/2020,68,52,Argentina,Neuquén,,6263,0,313,0,,,,,,,,,neuquen
11/05/2020,68,52,Argentina,Misiones,,6264,1,313,0,,,,,,,,,misiones
11/05/2020,68,52,Argentina,Río Negro,,6277,13,314,1,,,,,,,,,rio-negro
11/05/2020,68,52,Argentina,Santa Fe,,6277,0,314,0,,,,,,,,,santa-fe
11/05/2020,68,52,Argentina,Santiago del Estero,,6277,0,314,0,,,,,,,,,santiago-del-estero
11/05/2020,68,52,Argentina,Tucumán,,6278,1,314,0,,,,,,,,,tucuman
11/05/2020,68,52,Argentina,Indeterminado,,6278,0,314,0,1862,170,65976,72254,,,,,no-data
12/05/2020,69,53,Argentina,Buenos Aires,,6358,80,316,2,,,,,,,,,buenos-aires
12/05/2020,69,53,Argentina,CABA,,6546,188,317,1,,,,,,,,,capital-federal
12/05/2020,69,53,Argentina,Chaco,,6556,10,318,1,,,,,,,,,chaco
12/05/2020,69,53,Argentina,Córdoba,,6559,3,319,1,,,,,,,,,cordoba
12/05/2020,69,53,Argentina,Corrientes,,6560,1,319,0,,,,,,,,,corrientes
12/05/2020,69,53,Argentina,La Rioja,,6560,0,319,0,,,,,,,,,la-rioja
12/05/2020,69,53,Argentina,Mendoza,,6561,1,319,0,,,,,,,,,mendoza
12/05/2020,69,53,Argentina,Neuquén,,6561,0,319,0,,,,,,,,,neuquen
12/05/2020,69,53,Argentina,Río Negro,,6562,1,319,0,,,,,,,,,rio-negro
12/05/2020,69,53,Argentina,Salta,,6563,1,319,0,,,,,,,,,salta
12/05/2020,69,53,Argentina,Santa Fe,,6563,0,319,0,,,,,,,,,santa-fe
12/05/2020,69,53,Argentina,Santiago del Estero,,6563,0,319,0,,,,,,,,,santiago-del-estero
12/05/2020,69,53,Argentina,Tucumán,,6563,0,319,0,,,,,,,,,tucuman
12/05/2020,69,53,Argentina,Indeterminado,,6563,0,319,0,2266,147,68237,74800,,,,,no-data
13/05/2020,70,54,Argentina,Buenos Aires,,6659,96,323,4,,,,,,,,,buenos-aires
13/05/2020,70,54,Argentina,CABA,,6838,179,328,5,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
13/05/2020,70,54,Argentina,Chaco,,6856,18,329,1,,,,,,,,,chaco
13/05/2020,70,54,Argentina,Córdoba,,6867,11,329,0,,,,,,,,,cordoba
13/05/2020,70,54,Argentina,Corrientes,,6872,5,329,0,,,,,,,,,corrientes
13/05/2020,70,54,Argentina,Entre Ríos,,6873,1,329,0,,,,,,,,,entre-rios
13/05/2020,70,54,Argentina,La Rioja,,6873,0,329,0,,,,,,,,,la-rioja
13/05/2020,70,54,Argentina,Mendoza,,6873,0,329,0,,,,,,,,,mendoza
13/05/2020,70,54,Argentina,Misiones,,6872,-1,329,0,,,,,,,,,misiones
13/05/2020,70,54,Argentina,Neuquén,,6874,2,329,0,,,,,,,,,neuquen
13/05/2020,70,54,Argentina,Río Negro,,6878,4,329,0,,,,,,,,,rio-negro
13/05/2020,70,54,Argentina,Salta,,6878,0,329,0,,,,,,,,,salta
13/05/2020,70,54,Argentina,Santa Fe,,6878,0,329,0,,,,,,,,,santa-fe
13/05/2020,70,54,Argentina,Santiago del Estero,,6878,0,329,0,,,,,,,,,santiago-del-estero
13/05/2020,70,54,Argentina,Tucumán,,6878,0,329,0,,,,,,,,,tucuman
13/05/2020,70,54,Argentina,Indeterminado,,6878,0,329,0,2385,147,70497,77376,,,,,no-data
14/05/2020,71,55,Argentina,Buenos Aires,,6957,79,341,12,,,,,,,,,buenos-aires
14/05/2020,71,55,Argentina,CABA,,7110,153,350,9,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
14/05/2020,71,55,Argentina,Chaco,,7119,9,351,1,,,,,,,,,chaco
14/05/2020,71,55,Argentina,Córdoba,,7124,5,352,1,,,,,,,,,cordoba
14/05/2020,71,55,Argentina,Corrientes,,7127,3,352,0,,,,,,,,,corrientes
14/05/2020,71,55,Argentina,Entre Ríos,,7128,1,352,0,,,,,,,,,entre-rios
14/05/2020,71,55,Argentina,La Rioja,,7128,0,352,0,,,,,,,,,la-rioja
14/05/2020,71,55,Argentina,Mendoza,,7128,0,352,0,,,,,,,,,mendoza
14/05/2020,71,55,Argentina,Misiones,,7128,0,352,0,,,,,,,,,misiones
14/05/2020,71,55,Argentina,Neuquén,,7129,1,352,0,,,,,,,,,neuquen
14/05/2020,71,55,Argentina,Río Negro,,7133,4,353,1,,,,,,,,,rio-negro
14/05/2020,71,55,Argentina,Salta,,7133,0,353,0,,,,,,,,,salta
14/05/2020,71,55,Argentina,Santa Fe,,7133,0,353,0,,,,,,,,,santa-fe
14/05/2020,71,55,Argentina,Santiago del Estero,,7133,0,353,0,,,,,,,,,santiago-del-estero
14/05/2020,71,55,Argentina,Tucumán,,7133,0,353,0,,,,,,,,,tucuman
14/05/2020,71,55,Argentina,Indeterminado,,7133,0,353,0,2497,149,72972,80106,,,,,no-data
15/05/2020,72,56,Argentina,Buenos Aires,,7219,86,355,2,,,,,,,,,buenos-aires
15/05/2020,72,56,Argentina,CABA,,7434,215,355,0,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
15/05/2020,72,56,Argentina,Chaco,,7459,25,356,1,,,,,,,,,chaco
15/05/2020,72,56,Argentina,Córdoba,,7462,3,356,0,,,,,,,,,cordoba
15/05/2020,72,56,Argentina,Corrientes,,7462,0,356,0,,,,,,,,,corrientes
15/05/2020,72,56,Argentina,Entre Ríos,,7461,-1,356,0,,,,,,,,,entre-rios
15/05/2020,72,56,Argentina,La Rioja,,7461,0,356,0,,,,,,,,,la-rioja
15/05/2020,72,56,Argentina,Mendoza,,7461,0,356,0,,,,,,,,,mendoza
15/05/2020,72,56,Argentina,Misiones,,7461,0,356,0,,,,,,,,,misiones
15/05/2020,72,56,Argentina,Neuquén,,7461,0,356,0,,,,,,,,,neuquen
15/05/2020,72,56,Argentina,Río Negro,,7478,17,356,0,,,,,,,,,rio-negro
15/05/2020,72,56,Argentina,Salta,,7478,0,356,0,,,,,,,,,salta
15/05/2020,72,56,Argentina,Santa Fe,,7478,0,356,0,,,,,,,,,santa-fe
15/05/2020,72,56,Argentina,Santiago del Estero,,7478,0,356,0,,,,,,,,,santiago-del-estero
15/05/2020,72,56,Argentina,Tucumán,,7478,0,356,0,,,,,,,,,tucuman
15/05/2020,72,56,Argentina,Indeterminado,,7478,0,356,0,2534,151,75647,83126,,,,,no-data
16/05/2020,73,57,Argentina,Buenos Aires,,7575,97,358,2,,,,,,,,,buenos-aires
16/05/2020,73,57,Argentina,CABA,,7768,193,362,4,,,,,,,,,capital-federal
16/05/2020,73,57,Argentina,Chaco,,7789,21,363,1,,,,,,,,,chaco
16/05/2020,73,57,Argentina,Córdoba,,7798,9,363,0,,,,,,,,,cordoba
16/05/2020,73,57,Argentina,Corrientes,,7798,0,363,0,,,,,,,,,corrientes
16/05/2020,73,57,Argentina,Entre Ríos,,7798,0,363,0,,,,,,,,,entre-rios
16/05/2020,73,57,Argentina,La Rioja,,7798,0,363,0,,,,,,,,,la-rioja
16/05/2020,73,57,Argentina,Mendoza,,7798,0,363,0,,,,,,,,,mendoza
16/05/2020,73,57,Argentina,Misiones,,7798,0,363,0,,,,,,,,,misiones
16/05/2020,73,57,Argentina,Neuquén,,7798,0,363,0,,,,,,,,,neuquen
16/05/2020,73,57,Argentina,Río Negro,,7804,6,363,0,,,,,,,,,rio-negro
16/05/2020,73,57,Argentina,Salta,,7804,0,363,0,,,,,,,,,salta
16/05/2020,73,57,Argentina,Santa Fe,Rosario,7805,1,363,0,,,,,,,,,santa-fe
16/05/2020,73,57,Argentina,Santiago del Estero,,7805,0,363,0,,,,,,,,,santiago-del-estero
16/05/2020,73,57,Argentina,Tucumán,,7805,0,363,0,,,,,,,,,tierra-del-fuego
16/05/2020,73,57,Argentina,Indeterminado,,7805,0,363,0,2569,154,77582,85387,,,,,no-data
17/05/2020,74,58,Argentina,Buenos Aires,,7879,74,366,3,,,,,,,,,buenos-aires
17/05/2020,74,58,Argentina,CABA,,8026,147,368,2,,,,,,,,,capital-federal
17/05/2020,74,58,Argentina,Chaco,,8045,19,370,2,,,,,,,,,chaco
17/05/2020,74,58,Argentina,Córdoba,,8065,20,372,2,,,,,,,,,cordoba
